datetime,temp_national,humidity_national,wind_speed_national,apparent_temp_national,precipitation_national,cloud_cover_national,temp_std,HDD,CDD,HDD_15,CDD_21,heat_index,wind_chill,is_hot,is_very_hot,is_cold,is_very_cold,temp_lag_1h,temp_lag_2h,temp_lag_3h,temp_lag_24h,temp_lag_168h,temp_rolling_24h,temp_rolling_7d,temp_std_24h,temp_change_1h,temp_change_3h,temp_change_24h,temp_shock,hour,day_of_week,day_of_year,month,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,is_raining,is_heavy_rain,is_cloudy
2024-10-29 04:00:00+03:00,4.9862714,37.41397,3.813622,3.8912945,0.0,19.043701,4.227181,13.013729,0.0,10.013729,0.0,4.9862714,4.9862714,0,0,1,0,5.018521,5.1221256,5.2753863,5.5172553,,7.130279163519542,7.027569794418788,1.89887650847082,-0.03224945,-0.28911495,-0.5309839,0,4,1,303,10,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0
2024-10-29 05:00:00+03:00,5.0576663,36.84358,3.4506254,4.005617,0.0,19.7391,3.675216,12.942333,0.0,9.942333,0.0,5.0576663,5.0576663,0,0,0,0,4.9862714,5.018521,5.1221256,5.4557066,,7.113694151242574,7.008257015078676,1.9158011737716614,0.07139492,-0.064459324,-0.3980403,0,5,1,303,10,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0,0,0
2024-10-29 06:00:00+03:00,5.169496,36.084106,3.5189474,4.0928717,0.0,20.852098,3.1743321,12.830503,0.0,9.830503,0.0,5.169496,5.169496,0,0,0,0,5.0576663,4.9862714,5.018521,5.467886,,7.1012612382570905,6.990404966965462,1.9278764726720417,0.11182976,0.15097523,-0.2983899,0,6,1,303,10,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,0,0
2024-10-29 07:00:00+03:00,5.0708914,36.394848,3.654117,3.9692256,0.0,25.240301,3.289762,12.929109,0.0,9.929109,0.0,5.0708914,5.0708914,0,0,0,0,5.169496,5.0576663,4.9862714,5.425036,,7.086505214373271,6.971948105555314,1.9425635432322763,-0.09860468,0.08462,-0.35414457,0,7,1,303,10,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0,0,0
2024-10-29 08:00:00+03:00,5.332121,36.176315,3.7108552,4.257732,0.0,24.5545,3.573046,12.667879,0.0,9.667879,0.0,5.332121,5.332121,0,0,0,0,5.0708914,5.169496,5.0576663,5.6026716,,7.075232267379761,6.956330703553699,1.9523093800718279,0.26122952,0.2744546,-0.27055073,0,8,1,303,10,0,0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336,0,0,0
2024-10-29 09:00:00+03:00,6.4900517,34.136356,3.6411648,5.548054,0.0,23.156898,3.7143018,11.509949,0.0,8.509949,0.0,6.4900517,6.4900517,0,0,0,0,5.332121,5.0708914,5.169496,6.553986,,7.0725683371226,6.951931845467046,1.953095006336139,1.1579309,1.3205557,-0.063934326,0,9,1,303,10,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0,0,0
2024-10-29 10:00:00+03:00,7.694526,30.491663,3.8748217,6.7528024,0.0,14.658199,4.107259,10.305473,0.0,7.305474,0.0,7.694526,7.694526,0,0,0,0,6.4900517,5.332121,5.0708914,7.6590667,,7.074045817057292,6.958871979579747,1.9535713257579335,1.2044744,2.6236348,0.03545952,0,10,1,303,10,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0
2024-10-29 11:00:00+03:00,8.925343,25.520496,4.069746,7.9211836,0.0,9.6989,4.149752,9.074657,0.0,6.0746574,0.0,8.925343,8.925343,0,0,0,0,7.694526,6.4900517,5.332121,8.613101,,7.087055881818135,6.977080040507847,1.965271169967282,1.2308164,3.5932217,0.31224155,0,11,1,303,10,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0,0,0
2024-10-29 12:00:00+03:00,9.82236,21.346426,4.3950496,8.707501,0.0,10.3301,4.119418,8.17764,0.0,5.17764,0.0,9.82236,9.82236,0,0,0,0,8.925343,7.694526,6.4900517,9.39344,,7.1049275398254395,7.003183526730319,1.988964141912418,0.8970175,3.3323083,0.4289198,0,12,1,303,10,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,0,0
2024-10-29 13:00:00+03:00,10.394132,19.226227,5.237236,9.148111,0.0,11.030199,4.1350465,7.6058683,0.0,4.6058683,0.0,10.394132,10.394132,0,0,0,0,9.82236,8.925343,7.694526,9.875081,,7.126554648081462,7.034010327946056,2.022927171799071,0.5717716,2.6996055,0.5190506,0,13,1,303,10,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0,0,0
2024-10-29 14:00:00+03:00,10.595732,18.900635,5.88426,9.213173,0.0,9.3546,4.0774436,7.4042683,0.0,4.4042683,0.0,10.595732,10.595732,0,0,0,0,10.394132,9.82236,8.925343,10.192012,,7.143376310666402,7.0660979081918525,2.051009937265812,0.20160007,1.6703892,0.4037199,0,14,1,303,10,0,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0,0,0
2024-10-29 15:00:00+03:00,10.530666,19.825928,6.343847,9.087776,0.0,8.4482,4.029833,7.4693336,0.0,4.4693336,0.0,10.530666,10.530666,0,0,0,0,10.595732,10.394132,9.82236,10.293156,,7.1532725890477495,7.097031555005482,2.06737634484011,-0.065065384,0.7083063,0.23751068,0,15,1,303,10,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0,0,0
2024-10-29 16:00:00+03:00,10.236961,20.959553,6.7340255,8.747452,0.0,7.2684,4.013721,7.7630386,0.0,4.7630386,0.0,10.236961,10.236961,0,0,0,0,10.530666,10.595732,10.394132,10.0948105,,7.15919554233551,7.124818544472213,2.0763542798123953,-0.293705,-0.1571703,0.14215088,0,16,1,303,10,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,0
2024-10-29 17:00:00+03:00,9.73303,23.09871,6.6893497,8.318478,0.0,11.4677,4.0178733,8.26697,0.0,5.2669697,0.0,9.73303,8.98901,0,0,0,0,10.236961,10.530666,10.595732,9.528605,,7.1677132447560625,7.147697595127842,2.0868893437166176,-0.50393105,-0.8627014,0.20442486,0,17,1,303,10,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0,0,0
2024-10-29 18:00:00+03:00,8.763381,27.165493,5.822025,7.575337,0.0,11.282001,4.495779,9.236619,0.0,6.236619,0.0,8.763381,8.100421,0,0,0,0,9.73303,10.236961,10.530666,8.089591,,7.195787827173869,7.161747016077456,2.1042900758841308,-0.9696493,-1.7672853,0.67379,0,18,1,303,10,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,0
2024-10-29 19:00:00+03:00,8.061526,30.472504,5.2505016,7.0175576,0.0,13.3001995,4.142402,9.938474,0.0,6.9384737,0.0,8.061526,7.4729724,0,0,0,0,8.763381,9.73303,10.236961,7.3854504,,7.223957657814026,7.169503734029573,2.1114525282507643,-0.7018547,-2.175435,0.67607594,0,19,1,303,10,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0,0,0
2024-10-29 20:00:00+03:00,7.5673566,32.174927,4.7712684,6.6060524,0.0,11.2544,3.8761623,10.432644,0.0,7.4326434,0.0,7.5673566,7.5673566,0,0,0,0,8.061526,8.763381,9.73303,6.935821,,7.250271638234456,7.172904185759715,2.1116407470704073,-0.4941697,-2.1656737,0.63153553,0,20,1,303,10,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0
2024-10-29 21:00:00+03:00,7.181976,33.259495,4.444053,6.2466025,0.0,12.365999,3.95079,10.818024,0.0,7.818024,0.0,7.181976,7.181976,0,0,0,0,7.5673566,8.061526,8.763381,6.4151564,,7.2822224497795105,7.172981064198381,2.104243736073961,-0.38538074,-1.5814052,0.7668195,0,21,1,303,10,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0,0,0
2024-10-29 22:00:00+03:00,6.794185,34.08816,4.3872724,5.8330545,0.0,23.6926,3.8364844,11.205814,0.0,8.205814,0.0,6.794185,6.794185,0,0,0,0,7.181976,7.5673566,8.061526,6.2562914,,7.304634690284729,7.1697979053529375,2.0956886340263665,-0.38779068,-1.2673411,0.5378938,0,22,1,303,10,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,0
2024-10-29 23:00:00+03:00,6.680306,34.149582,4.4920444,5.695121,0.0,27.418198,3.853872,11.3196945,0.0,8.3196945,0.0,6.680306,6.680306,0,0,0,0,6.794185,7.181976,7.5673566,5.9240456,,7.336145540078481,7.165718805789948,2.0796517182025456,-0.113879204,-0.8870506,0.7562604,0,23,1,303,10,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0,0,0
2024-10-30 00:00:00+03:00,6.591526,35.12291,4.5884604,5.6350975,0.0,27.127901,3.822819,11.408474,0.0,8.408474,0.0,6.591526,6.591526,0,0,0,0,6.680306,6.794185,7.181976,5.5634813,,7.378980735937755,7.1609734109610566,2.0519551917451,-0.08877993,-0.5904498,1.0280447,0,0,2,304,10,0,0.0,1.0,0.9749279121818236,-0.22252093395631434,0,0,0
2024-10-30 01:00:00+03:00,6.4869065,36.1741,4.6701035,5.5520487,0.0,29.1292,3.9914439,11.513094,0.0,8.513094,0.0,6.4869065,6.4869065,0,0,0,0,6.591526,6.680306,6.794185,5.2753863,,7.42946074406306,7.155448272580006,2.012477295984341,-0.1046195,-0.30727863,1.2115202,0,1,2,304,10,0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,0,0
2024-10-30 02:00:00+03:00,6.329031,37.4564,4.9183908,5.3846455,0.0,26.4175,4.0492043,11.670969,0.0,8.670969,0.0,6.329031,5.620714,0,0,0,0,6.4869065,6.591526,6.680306,5.1221256,,7.4797484676043196,7.148729432889117,1.966877349768359,-0.15787554,-0.35127497,1.2069054,0,2,2,304,10,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0
2024-10-30 03:00:00+03:00,6.133476,38.362057,5.1246543,5.1568627,0.0,19.883799,4.135049,11.866524,0.0,8.866524,0.0,6.133476,5.3230724,0,0,0,0,6.329031,6.4869065,6.591526,5.018521,,7.526204923788707,7.140541903434261,1.9187967416897533,-0.19555521,-0.45805025,1.114955,0,3,2,304,10,0,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0,0,0
2024-10-30 04:00:00+03:00,6.4283066,38.1725,6.081552,5.3939886,0.03915,29.203798,4.092819,11.571693,0.0,8.571693,0.0,6.4283066,5.339978,0,0,0,0,6.133476,6.329031,6.4869065,4.9862714,,7.586289723714192,7.134844020843506,1.8573992512218045,0.2948308,-0.05859995,1.4420352,0,4,2,304,10,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0
2024-10-30 05:00:00+03:00,6.252286,38.370007,5.5811386,5.2516212,0.00249,13.190701,4.1017084,11.747714,0.0,8.747714,0.0,6.252286,5.29936,0,0,0,0,6.4283066,6.133476,6.329031,5.0576663,,7.6360655426979065,7.127839591768053,1.8018662061374242,-0.17602062,-0.07674503,1.1946197,0,5,2,304,10,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0,0,0
2024-10-30 06:00:00+03:00,5.9562464,38.65003,5.590697,4.884381,0.0074700005,15.1338,4.141334,12.043754,0.0,9.043754,0.0,5.9562464,4.957574,0,0,0,0,6.252286,6.4283066,6.133476,5.169496,,7.668846805890401,7.118614448337104,1.7617510893438317,-0.29603958,-0.1772294,0.7867503,0,6,2,304,10,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,0,0
2024-10-30 07:00:00+03:00,5.7700562,38.278927,5.613979,4.622002,0.01245,15.799,4.1913476,12.229944,0.0,9.229944,0.0,5.7700562,4.73667,0,0,0,0,5.9562464,6.252286,6.4283066,5.0708914,,7.697978675365448,7.108078837394714,1.7222622121395232,-0.18619013,-0.65825033,0.69916487,0,7,2,304,10,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0,0,0
2024-10-30 08:00:00+03:00,6.0625157,36.94573,5.3538675,4.932754,0.01245,16.3162,3.812565,11.937485,0.0,8.937485,0.0,6.0625157,5.1606126,0,0,0,0,5.7700562,5.9562464,6.252286,5.332121,,7.728411793708801,7.0999736970709275,1.684682033331967,0.2924595,-0.18977022,0.73039484,0,8,2,304,10,0,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,0,0,0
2024-10-30 09:00:00+03:00,7.082257,32.67694,6.018765,5.8547764,0.00249,13.6216,3.7895186,10.917744,0.0,7.917743,0.0,7.082257,6.111492,0,0,0,0,6.0625157,5.7700562,5.9562464,6.4900517,,7.753087004025777,7.099837413200965,1.6700286332048808,1.019741,1.1260104,0.59220505,0,9,2,304,10,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0,0,0
2024-10-30 10:00:00+03:00,8.050731,28.657623,6.5487247,6.704179,0.0,13.3707,4.307525,9.949269,0.0,6.9492693,0.0,8.050731,7.0769935,0,0,0,0,7.082257,6.0625157,5.7700562,7.694526,,7.767928858598073,7.107096140621272,1.6710680689010697,0.9684739,2.2806745,0.3562045,0,10,2,304,10,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0
2024-10-30 11:00:00+03:00,8.768706,25.838524,6.847146,7.333266,0.00876,15.5536995,4.7941318,9.231294,0.0,6.2312937,0.0,8.768706,7.8314633,0,0,0,0,8.050731,7.082257,6.0625157,8.925343,,7.761402348677318,7.119684096538659,1.6666511861876658,0.7179756,2.7061906,-0.15663624,0,11,2,304,10,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0,0,0
2024-10-30 12:00:00+03:00,9.30095,23.510326,6.932959,7.8431773,0.02379,17.1856,4.9886103,8.69905,0.0,5.69905,0.0,9.30095,8.428504,0,0,0,0,8.768706,8.050731,7.082257,9.82236,,7.739676932493846,7.136084592432008,1.641831357305339,0.5322437,2.2186933,-0.52141,0,12,2,304,10,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0,0,0
2024-10-30 13:00:00+03:00,9.601411,22.083395,7.053515,8.114049,0.01503,25.342901,5.090937,8.398589,0.0,5.398589,0.0,9.601411,8.749163,0,0,0,0,9.30095,8.768706,8.050731,10.394132,,7.706646899382274,7.154482549695826,1.5933663362660024,0.30046082,1.5506802,-0.7927208,0,13,2,304,10,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,0,0
2024-10-30 14:00:00+03:00,9.605956,22.247808,7.553656,7.9970303,0.00627,26.482101,5.163763,8.394044,0.0,5.394044,0.0,9.605956,8.640539,0,0,0,0,9.601411,9.30095,8.768706,10.595732,,7.665406246980031,7.1726416128653065,1.5267544383763878,0.004545212,0.83724976,-0.98977566,0,14,2,304,10,0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0,0,0
2024-10-30 15:00:00+03:00,9.538701,22.499746,7.7751756,7.8561287,0.0,22.7755,5.2442255,8.461299,0.0,5.461299,0.0,9.538701,8.513279,0,0,0,0,9.605956,9.601411,9.30095,10.530666,,7.624074359734853,7.190039108781254,1.4576788850030993,-0.06725502,0.237751,-0.9919653,0,15,2,304,10,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0,0,0
2024-10-30 16:00:00+03:00,8.981245,23.59788,7.553451,7.2867904,0.0,13.1027,5.606221,9.018755,0.0,6.018755,0.0,8.981245,7.910012,0,0,0,0,9.538701,9.605956,9.601411,10.236961,,7.571752846240997,7.203113604636088,1.3802972365665755,-0.557456,-0.6201658,-1.2557163,0,16,2,304,10,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,0,0
2024-10-30 17:00:00+03:00,8.59191,24.292116,7.5386353,6.9121094,0.0,27.011702,4.989856,9.40809,0.0,6.4080896,0.0,8.59191,7.4581604,0,0,0,0,8.981245,9.538701,9.605956,9.73303,,7.524206181367238,7.213177349256433,1.3209913142489746,-0.38933468,-1.0140457,-1.14112,0,17,2,304,10,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0,0,0
2024-10-30 18:00:00+03:00,7.9259605,26.16026,6.294117,6.442947,0.00378,25.8697,4.3721685,10.074039,0.0,7.0740395,0.0,7.9259605,7.002913,0,0,0,0,8.59191,8.981245,9.538701,8.763381,,7.4893136620521545,7.2183052858860375,1.297691056840966,-0.6659498,-1.6127405,-0.83742046,0,18,2,304,10,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,0,0
2024-10-30 19:00:00+03:00,7.6965256,26.941816,5.751772,6.2945714,0.00756,20.5842,4.7872586,10.303474,0.0,7.3034744,0.0,7.6965256,6.8980303,0,0,0,0,7.9259605,8.59191,8.981245,8.061526,,7.4741052985191345,7.221721145084926,1.2928231028056996,-0.22943497,-1.2847195,-0.36500072,0,19,2,304,10,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0,0,0
2024-10-30 20:00:00+03:00,7.160926,28.14913,5.6258373,5.7615747,0.00378,25.6275,4.1643004,10.839074,0.0,7.839074,0.0,7.160926,6.324095,0,0,0,0,7.6965256,7.9259605,8.59191,7.5673566,,7.457170685132344,7.2212899728869715,1.2942096637488842,-0.5355997,-1.4309845,-0.40643072,0,20,2,304,10,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0
2024-10-30 21:00:00+03:00,6.7572007,29.352213,5.526974,5.358332,0.0,22.540798,4.156166,11.2428,0.0,8.2428,0.0,6.7572007,5.894598,0,0,0,0,7.160926,7.6965256,7.9259605,7.181976,,7.43947172164917,7.2180217386971055,1.3010232880595103,-0.40372515,-1.1687598,-0.42477512,0,21,2,304,10,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0,0,0
2024-10-30 22:00:00+03:00,6.3595557,31.205235,5.3058524,5.0069547,0.0,16.0221,4.0048814,11.640444,0.0,8.640444,0.0,6.3595557,5.515937,0,0,0,0,6.7572007,7.160926,7.6965256,6.794185,,7.4213621616363525,7.21201847983407,1.3133622564773813,-0.397645,-1.3369699,-0.43462944,0,22,2,304,10,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,0
2024-10-30 23:00:00+03:00,6.132396,32.168564,4.807001,4.851822,0.0,15.106099,3.8711526,11.867603,0.0,8.867603,0.0,6.132396,5.4401007,0,0,0,0,6.3595557,6.7572007,7.160926,6.680306,,7.398532589276631,7.204521103037728,1.3314413559303677,-0.2271595,-1.0285296,-0.54790974,0,23,2,304,10,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0,0,0
2024-10-31 00:00:00+03:00,5.943856,32.854248,4.6327972,4.6805286,0.0,18.3266,3.9871132,12.056145,0.0,9.056145,0.0,5.943856,5.943856,0,0,0,0,6.132396,6.3595557,6.7572007,6.591526,,7.3715463280677795,7.195826859309755,1.354866860545995,-0.18854046,-0.81334496,-0.64767027,0,0,3,305,10,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0,0,0
2024-10-31 01:00:00+03:00,5.913906,33.01003,4.5251694,4.6707854,0.0,22.1283,4.078606,12.086094,0.0,9.086094,0.0,5.913906,5.913906,0,0,0,0,5.943856,6.132396,6.3595557,6.4869065,,7.3476713101069135,7.187046580118675,1.376016997761355,-0.029949665,-0.44564962,-0.57300043,0,1,3,305,10,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,0,0,0
2024-10-31 02:00:00+03:00,5.8314815,33.37411,4.8986926,4.542802,0.0,21.219099,4.1360297,12.168518,0.0,9.168518,0.0,5.8314815,5.06444,0,0,0,0,5.913906,5.943856,6.132396,6.329031,,7.32694007953008,7.177825048667233,1.3956393681083168,-0.08242464,-0.30091476,-0.49754953,0,2,3,305,10,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0
2024-10-31 03:00:00+03:00,5.7420807,33.957905,4.8621287,4.452265,0.0,3.1859002,4.56304,12.257919,0.0,9.257919,0.0,5.7420807,4.977216,0,0,0,0,5.8314815,5.913906,5.943856,6.133476,,7.310631950696309,7.16812407326054,1.4123777667535147,-0.08940077,-0.20177507,-0.3913951,0,3,3,305,10,0,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,0,0,0
2024-10-31 04:00:00+03:00,5.7268014,37.704018,4.611481,4.6753345,0.0,23.193901,4.4766655,12.273199,0.0,9.273199,0.0,5.7268014,5.7268014,0,0,0,0,5.7420807,5.8314815,5.913906,6.4283066,,7.28140256802241,7.158450766697826,1.4384497783667403,-0.015279293,-0.1871047,-0.7015052,0,4,3,305,10,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0
2024-10-31 05:00:00+03:00,5.696406,38.13539,5.260206,4.5682726,0.0,26.567598,4.502036,12.303595,0.0,9.303595,0.0,5.696406,4.7768164,0,0,0,0,5.7268014,5.7420807,5.8314815,6.252286,,7.258240898450215,7.148703800837199,1.460054003771449,-0.030395508,-0.13507557,-0.55588007,0,5,3,305,10,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0,0,0
2024-10-31 06:00:00+03:00,5.7135763,37.555492,5.5328884,4.519544,0.0,8.5394,4.541686,12.286424,0.0,9.286424,0.0,5.7135763,4.699956,0,0,0,0,5.696406,5.7268014,5.7420807,5.9562464,,7.248129645983378,7.139199645313996,1.4702672368069367,0.01717043,-0.028504372,-0.24267006,0,6,3,305,10,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,0,0
2024-10-31 07:00:00+03:00,5.473341,37.103275,5.6252155,4.178609,0.0,9.8899,4.5484037,12.526659,0.0,9.526659,0.0,5.473341,4.393334,0,0,0,0,5.7135763,5.696406,5.7268014,5.7700562,,7.235766510168712,7.1282400488853455,1.4844158223479726,-0.24023533,-0.2534604,-0.29671526,0,7,3,305,10,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0,0,0
2024-10-31 08:00:00+03:00,5.7052712,36.048206,5.246988,4.4495516,0.0,13.132999,4.1447406,12.294729,0.0,9.294729,0.0,5.7052712,4.791693,0,0,0,0,5.473341,5.7135763,5.696406,6.0625157,,7.220881323019664,7.118939599180533,1.4984174028415875,0.23193026,0.008865356,-0.3572445,0,8,3,305,10,0,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419,0,0,0
2024-10-31 09:00:00+03:00,6.763201,32.157475,5.2158747,5.545706,0.0,11.9505005,4.087048,11.236799,0.0,8.236799,0.0,6.763201,6.006842,0,0,0,0,5.7052712,5.473341,5.7135763,7.082257,,7.20758734146754,7.116629609813938,1.5011136617283467,1.05793,1.0496249,-0.31905556,0,9,3,305,10,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0,0,0
2024-10-31 10:00:00+03:00,7.8346806,27.52879,6.6091967,6.370333,0.0,11.275999,4.370523,10.165319,0.0,7.1653194,0.0,7.8346806,6.810577,0,0,0,0,6.763201,5.7052712,5.473341,8.050731,,7.1985852519671125,7.121262196571596,1.4964782055304475,1.0714793,2.3613396,-0.21605015,0,10,3,305,10,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0
2024-10-31 11:00:00+03:00,8.639787,24.670439,7.1566176,7.0737457,0.0,15.761399,4.5708604,9.360213,0.0,6.3602133,0.0,8.639787,7.605084,0,0,0,0,7.8346806,6.763201,5.7052712,8.768706,,7.193213601907094,7.130996328133803,1.4908178443979876,0.80510616,2.9345155,-0.1289196,0,11,3,305,10,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0,0,0
2024-10-31 12:00:00+03:00,9.220851,22.10211,7.2874684,7.5930963,0.00249,13.224299,4.65671,8.779149,0.0,5.779149,0.0,9.220851,8.251192,0,0,0,0,8.639787,7.8346806,6.763201,9.30095,,7.189876139163971,7.144307504034346,1.4859759400050132,0.5810642,2.4576497,-0.080099106,0,12,3,305,10,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0,0,0
2024-10-31 13:00:00+03:00,9.591657,20.601019,7.3683395,7.9529223,0.0,11.4897995,4.8022695,8.408343,0.0,5.4083433,0.0,9.591657,8.665296,0,0,0,0,9.220851,8.639787,7.8346806,9.601411,,7.189469714959462,7.159797055811822,1.4852888674689753,0.37080574,1.7569761,-0.009754181,0,13,3,305,10,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0,0,0
2024-10-31 14:00:00+03:00,9.770145,20.177176,7.724709,8.057109,0.0,15.195499,4.765413,8.229855,0.0,5.2298546,0.0,9.770145,8.795371,0,0,0,0,9.591657,9.220851,8.639787,9.605956,,7.196310937404633,7.1762143410976575,1.4972332009527471,0.17848873,1.1303587,0.16418934,0,14,3,305,10,0,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,0
2024-10-31 15:00:00+03:00,9.7038355,20.474174,8.121726,7.905027,0.0,17.317598,4.742644,8.2961645,0.0,5.2961645,0.0,9.7038355,8.633693,0,0,0,0,9.770145,9.591657,9.220851,9.538701,,7.203191538651784,7.192011973261833,1.5088005400906646,-0.06630993,0.48298454,0.16513443,0,15,3,305,10,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0,0,0
2024-10-31 16:00:00+03:00,9.207791,23.722675,7.443567,7.6509166,0.0075900005,12.243799,4.796179,8.792209,0.0,5.7922087,0.0,9.207791,8.199931,0,0,0,0,9.7038355,9.770145,9.591657,8.981245,,7.212630967299144,7.204532341927475,1.5210669338632594,-0.49604416,-0.38386536,0.22654629,0,16,3,305,10,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,0,0
2024-10-31 17:00:00+03:00,8.830346,24.81418,7.2679067,7.3021383,0.0,11.175,4.6356573,9.169654,0.0,6.169654,0.0,8.830346,7.800387,0,0,0,0,9.207791,9.7038355,9.770145,8.59191,,7.222565790017446,7.214568229369175,1.5312121939442607,-0.37744522,-0.9397993,0.23843575,0,17,3,305,10,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0,0,0
2024-10-31 18:00:00+03:00,7.9456863,28.060617,6.1426754,6.6251264,0.0,5.9161,4.4849586,10.054314,0.0,7.0543137,0.0,7.9456863,7.068579,0,0,0,0,8.830346,9.207791,9.7038355,7.9259605,,7.223387698332469,7.219053616552997,1.5316114126946987,-0.88465977,-1.7581491,0.0197258,0,18,3,305,10,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0,0,0
2024-10-31 19:00:00+03:00,7.245541,31.538366,5.949671,6.010111,0.0,6.554,4.2933216,10.754459,0.0,7.754459,0.0,7.245541,6.320154,0,0,0,0,7.9456863,8.830346,9.207791,7.6965256,,7.2045966784159345,7.219215125572391,1.5283171736315668,-0.70014524,-1.9622502,-0.45098448,0,19,3,305,10,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0,0,0
