datetime,hour,wap,DID_index,wap_real
2020-01-01 00:00:00+03:00,00:00,312.57,67.2395987800222,464.86000165258093
2020-01-01 01:00:00+03:00,01:00,311.25,67.2395987800222,462.8968727464754
2020-01-01 02:00:00+03:00,02:00,310.63,67.2395987800222,461.9747970481531
2020-01-01 03:00:00+03:00,03:00,312.13,67.2395987800222,464.20562535054574
2020-01-01 04:00:00+03:00,04:00,205.83,67.2395987800222,306.1142596543198
2020-01-01 05:00:00+03:00,05:00,184.51,67.2395987800222,274.4067533829789
2020-01-01 06:00:00+03:00,06:00,260.14,67.2395987800222,386.88511638961637
2020-01-01 07:00:00+03:00,07:00,301.99,67.2395987800222,449.1252260263714
2020-01-01 08:00:00+03:00,08:00,213.45,67.2395987800222,317.4468674304744
2020-01-01 09:00:00+03:00,09:00,204.42,67.2395987800222,304.01728105007066
2020-01-01 10:00:00+03:00,10:00,313.1,67.2395987800222,465.6482276527597
2020-01-01 11:00:00+03:00,11:00,317.18,67.2395987800222,471.7160806352677
2020-01-01 12:00:00+03:00,12:00,316.99,67.2395987800222,471.43350905029797
2020-01-01 13:00:00+03:00,13:00,316.85,67.2395987800222,471.2252984087413
2020-01-01 14:00:00+03:00,14:00,294.5,67.2395987800222,437.9859567030908
2020-01-01 15:00:00+03:00,15:00,295.22,67.2395987800222,439.0567542882393
2020-01-01 16:00:00+03:00,16:00,318.74,67.2395987800222,474.03614206975607
2020-01-01 17:00:00+03:00,17:00,321.81,67.2395987800222,478.6019039953197
2020-01-01 18:00:00+03:00,18:00,323.07,67.2395987800222,480.4757997693295
2020-01-01 19:00:00+03:00,19:00,323.04,67.2395987800222,480.4311832032817
2020-01-01 20:00:00+03:00,20:00,322.75,67.2395987800222,479.9998897314857
2020-01-01 21:00:00+03:00,21:00,317.3,67.2395987800222,471.8945468994591
2020-01-01 22:00:00+03:00,22:00,283.34,67.2395987800222,421.3885941332894
2020-01-01 23:00:00+03:00,23:00,263.31,67.2395987800222,391.59960020200623
2020-01-02 00:00:00+03:00,00:00,307.26,67.2395987800222,456.9628694621109
2020-01-02 01:00:00+03:00,01:00,309.59,67.2395987800222,460.4280894251608
2020-01-02 02:00:00+03:00,02:00,286.67,67.2395987800222,426.34103296460114
2020-01-02 03:00:00+03:00,03:00,247.24,67.2395987800222,367.69999298903963
2020-01-02 04:00:00+03:00,04:00,178.61,67.2395987800222,265.63216206023446
2020-01-02 05:00:00+03:00,05:00,178.91,67.2395987800222,266.078327720713
2020-01-02 06:00:00+03:00,06:00,179.22,67.2395987800222,266.5393655698741
2020-01-02 07:00:00+03:00,07:00,307.07,67.2395987800222,456.6802978771412
2020-01-02 08:00:00+03:00,08:00,315.54,67.2395987800222,469.2770416913184
2020-01-02 09:00:00+03:00,09:00,318.92,67.2395987800222,474.3038414660432
2020-01-02 10:00:00+03:00,10:00,317.73,67.2395987800222,472.5340510128117
2020-01-02 11:00:00+03:00,11:00,321.95,67.2395987800222,478.8101146368763
2020-01-02 12:00:00+03:00,12:00,316.54,67.2395987800222,470.7642605595802
2020-01-02 13:00:00+03:00,13:00,319.39,67.2395987800222,475.0028343341262
2020-01-02 14:00:00+03:00,14:00,321.86,67.2395987800222,478.6762649387328
2020-01-02 15:00:00+03:00,15:00,325.95,67.2395987800222,484.7589901099234
2020-01-02 16:00:00+03:00,16:00,329.18,67.2395987800222,489.5627070544089
2020-01-02 17:00:00+03:00,17:00,330.43,67.2395987800222,491.4217306397361
2020-01-02 18:00:00+03:00,18:00,328.65,67.2395987800222,488.77448105423014
2020-01-02 19:00:00+03:00,19:00,325.05,67.2395987800222,483.4204931284878
2020-01-02 20:00:00+03:00,20:00,321.58,67.2395987800222,478.2598436556194
2020-01-02 21:00:00+03:00,21:00,316.45,67.2395987800222,470.6304108614366
2020-01-02 22:00:00+03:00,22:00,313.25,67.2395987800222,465.8713104829989
2020-01-02 23:00:00+03:00,23:00,305.07,67.2395987800222,453.70586014061763
2020-01-03 00:00:00+03:00,00:00,312.55,67.2395987800222,464.83025727521573
2020-01-03 01:00:00+03:00,01:00,313.15,67.2395987800222,465.7225885961727
2020-01-03 02:00:00+03:00,02:00,269.96,67.2395987800222,401.48960567594696
2020-01-03 03:00:00+03:00,03:00,198.86,67.2395987800222,295.74834414253525
2020-01-03 04:00:00+03:00,04:00,183.53,67.2395987800222,272.94927889208236
2020-01-03 05:00:00+03:00,05:00,206.59,67.2395987800222,307.24454599419875
2020-01-03 06:00:00+03:00,06:00,279.93,67.2395987800222,416.3171777925168
2020-01-03 07:00:00+03:00,07:00,324.01,67.2395987800222,481.87378550549556
2020-01-03 08:00:00+03:00,08:00,327.16,67.2395987800222,486.55852494052016
2020-01-03 09:00:00+03:00,09:00,334.44,67.2395987800222,497.3854783014658
2020-01-03 10:00:00+03:00,10:00,335.22,67.2395987800222,498.54550901871005
2020-01-03 11:00:00+03:00,11:00,335.57,67.2395987800222,499.0660356226016
2020-01-03 12:00:00+03:00,12:00,329.99,67.2395987800222,490.76735433770097
2020-01-03 13:00:00+03:00,13:00,327.21,67.2395987800222,486.63288588393317
2020-01-03 14:00:00+03:00,14:00,334.01,67.2395987800222,496.7459741881132
2020-01-03 15:00:00+03:00,15:00,334.54,67.2395987800222,497.534200188292
2020-01-03 16:00:00+03:00,16:00,337.65,67.2395987800222,502.159450868586
2020-01-03 17:00:00+03:00,17:00,342.36,67.2395987800222,509.16425173809904
2020-01-03 18:00:00+03:00,18:00,338.36,67.2395987800222,503.21537626505193
2020-01-03 19:00:00+03:00,19:00,333.43,67.2395987800222,495.88338724452143
2020-01-03 20:00:00+03:00,20:00,326.06,67.2395987800222,484.9225841854322
2020-01-03 21:00:00+03:00,21:00,326.26,67.2395987800222,485.2200279590845
2020-01-03 22:00:00+03:00,22:00,324.87,67.2395987800222,483.1527937322007
2020-01-03 23:00:00+03:00,23:00,325.27,67.2395987800222,483.74768127950534
2020-01-04 00:00:00+03:00,00:00,248.73,67.2395987800222,369.9159491027496
2020-01-04 01:00:00+03:00,01:00,251.48,67.2395987800222,374.0058009904695
2020-01-04 02:00:00+03:00,02:00,257.08,67.2395987800222,382.33422665273537
2020-01-04 03:00:00+03:00,03:00,244.88,67.2395987800222,364.1901564599418
2020-01-04 04:00:00+03:00,04:00,196.33,67.2395987800222,291.985680405833
2020-01-04 05:00:00+03:00,05:00,195.53,67.2395987800222,290.7959053112236
2020-01-04 06:00:00+03:00,06:00,231.62,67.2395987800222,344.46963426679076
2020-01-04 07:00:00+03:00,07:00,234.31,67.2395987800222,348.47025302241497
2020-01-04 08:00:00+03:00,08:00,242.4,67.2395987800222,360.50185366665266
2020-01-04 09:00:00+03:00,09:00,236.35,67.2395987800222,351.50417951366893
2020-01-04 10:00:00+03:00,10:00,238.46,67.2395987800222,354.6422113257013
2020-01-04 11:00:00+03:00,11:00,254.43,67.2395987800222,378.39309665184174
2020-01-04 12:00:00+03:00,12:00,264.4,67.2395987800222,393.22066876841154
2020-01-04 13:00:00+03:00,13:00,263.07,67.2395987800222,391.2426676736234
2020-01-04 14:00:00+03:00,14:00,283.5,67.2395987800222,421.62654915221134
2020-01-04 15:00:00+03:00,15:00,267.93,67.2395987800222,398.4705513733756
2020-01-04 16:00:00+03:00,16:00,280.91,67.2395987800222,417.7746522834134
2020-01-04 17:00:00+03:00,17:00,300.64,67.2395987800222,447.117480554218
